DROGARIA DE JESUS LTDA;;;;;;;
;Razão Consolidado ;;;;;Período: 01/01/2020 a 31/12/2024;
;;;;;;;
;;;;;;;
Data;Histórico;Contrap.;Chave;Débito;Crédito;Saldo;
Conta:;14154 - 2.1.1.01.001 - 6M BRASIL IMPORTACAO E EXPORTACAO LTDA;;;;;;
09/02/2024;NOTA FISCAL Nº 667325 ;3152;0224-00001374;;179,65;600.715,39C;
09/02/2024;NOTA FISCAL Nº 666736 ;3152;0224-00001398;;750,57;601.465,96C;
12/02/2024;PAGAMENTO DUPLICATA Nº 633571 ;92;0224-00000816;197,43;;601.268,53C;
12/02/2024;PAGAMENTO DUPLICATA Nº 633822 ;92;0224-00000817;1.596,46;;599.672,07C;
12/02/2024;PAGAMENTO DUPLICATA Nº 635045 ;92;0224-00000818;392,15;;599.279,92C;
12/02/2024;PAGAMENTO DUPLICATA Nº 641834 ;92;0224-00000864;142,56;;599.137,36C;
12/02/2024;PAGAMENTO DUPLICATA Nº 641933 ;92;0224-00000866;363,36;;598.774,00C;
12/02/2024;PAGAMENTO DUPLICATA Nº 642200 ;92;0224-00000869;310,41;;598.463,59C;
12/02/2024;PAGAMENTO DUPLICATA Nº 642802 ;92;0224-00000871;90,30;;598.373,29C;
12/02/2024;PAGAMENTO DUPLICATA Nº 642964 ;92;0224-00000872;585,33;;597.787,96C;
12/02/2024;PAGAMENTO DUPLICATA Nº 643492 ;92;0224-00000873;794,76;;596.993,20C;
12/02/2024;PAGAMENTO DUPLICATA Nº 644952 ;92;0224-00000892;728,64;;596.264,56C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644043 ;92;0224-00000879;165,69;;596.098,87C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644234 ;92;0224-00000882;259,67;;595.839,20C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644302 ;92;0224-00000884;306,74;;595.532,46C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644376 ;92;0224-00000886;346,01;;595.186,45C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644389 ;92;0224-00000887;1.292,29;;593.894,16C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644536 ;92;0224-00000889;200,61;;593.693,55C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644566 ;92;0224-00000890;220,94;;593.472,61C;
14/02/2024;PAGAMENTO DUPLICATA Nº 644662 ;92;0224-00000891;266,34;;593.206,27C;
14/02/2024;NOTA FISCAL Nº 667985 ;3152;0224-00001386;;381,49;593.587,76C;
14/02/2024;NOTA FISCAL Nº 667844 ;3152;0224-00001402;;567,39;594.155,15C;
15/02/2024;NOTA FISCAL Nº 669173 ;3152;0224-00001322;;103,30;594.258,45C;
15/02/2024;NOTA FISCAL Nº 669329 ;3152;0224-00001326;;134,66;594.393,11C;
15/02/2024;NOTA FISCAL Nº 669329 ;3152;0224-00001331;;626,13;595.019,24C;
15/02/2024;NOTA FISCAL Nº 669147 ;3152;0224-00001388;;270,99;595.290,23C;
15/02/2024;NOTA FISCAL Nº 669059 ;3152;0224-00001394;;317,77;595.608,00C;
15/02/2024;NOTA FISCAL Nº 669169 ;3152;0224-00001395;;1.291,01;596.899,01C;
15/02/2024;NOTA FISCAL Nº 669173 ;3152;0224-00001400;;381,87;597.280,88C;
16/02/2024;PAGAMENTO DUPLICATA Nº 645387 ;92;0224-00000897;1.146,32;;596.134,56C;
16/02/2024;PAGAMENTO DUPLICATA Nº 645621 ;92;0224-00000899;1.209,38;;594.925,18C;
16/02/2024;PAGAMENTO DUPLICATA Nº 645677 ;92;0224-00000901;3.637,75;;591.287,43C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648048 ;92;0224-00000912;53,07;;591.234,36C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648090 ;92;0224-00000913;89,92;;591.144,44C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648110 ;92;0224-00000914;16,48;;591.127,96C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648178 ;92;0224-00000915;255,25;;590.872,71C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648183 ;92;0224-00000916;31,57;;590.841,14C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648219 ;92;0224-00000917;90,61;;590.750,53C;
16/02/2024;PAGAMENTO DUPLICATA Nº 648254 ;92;0224-00000919;202,83;;590.547,70C;
16/02/2024;NOTA FISCAL Nº 669783 ;3152;0224-00001324;;93,63;590.641,33C;
16/02/2024;NOTA FISCAL Nº 669661 ;3152;0224-00001345;;30,89;590.672,22C;
16/02/2024;NOTA FISCAL Nº 669655 ;3152;0224-00001347;;90,12;590.762,34C;
16/02/2024;NOTA FISCAL Nº 669663 ;3152;0224-00001353;;56,23;590.818,57C;
16/02/2024;NOTA FISCAL Nº 669783 ;3152;0224-00001354;;942,28;591.760,85C;
16/02/2024;NOTA FISCAL Nº 669786 ;3152;0224-00001365;;727,77;592.488,62C;
16/02/2024;NOTA FISCAL Nº 669727 ;3152;0224-00001379;;999,07;593.487,69C;
17/02/2024;NOTA FISCAL Nº 670419 ;3152;0224-00001336;;233,05;593.720,74C;
17/02/2024;NOTA FISCAL Nº 670586 ;3152;0224-00001340;;30,36;593.751,10C;
17/02/2024;NOTA FISCAL Nº 670203 ;3152;0224-00001342;;908,93;594.660,03C;
17/02/2024;NOTA FISCAL Nº 670159 ;3152;0224-00001360;;383,72;595.043,75C;
17/02/2024;NOTA FISCAL Nº 670234 ;3152;0224-00001367;;155,50;595.199,25C;
17/02/2024;NOTA FISCAL Nº 670063 ;3152;0224-00001370;;54,91;595.254,16C;
17/02/2024;NOTA FISCAL Nº 670169 ;3152;0224-00001380;;90,12;595.344,28C;
17/02/2024;NOTA FISCAL Nº 670316 ;3152;0224-00001382;;110,05;595.454,33C;
20/02/2024;PAGAMENTO DUPLICATA Nº 648251 ;92;0224-00000918;660,82;;594.793,51C;
20/02/2024;NOTA FISCAL Nº 671202 ;3152;0224-00001320;;759,95;595.553,46C;
20/02/2024;NOTA FISCAL Nº 671159 ;3152;0224-00001377;;283,89;595.837,35C;
20/02/2024;NOTA FISCAL Nº 671202 ;3152;0224-00001393;;31,79;595.869,14C;
20/02/2024;NOTA FISCAL Nº 671198 ;3152;0224-00001397;;46,71;595.915,85C;
21/02/2024;PAGAMENTO DUPLICATA Nº 649611 ;92;0224-00000927;42,09;;595.873,76C;
21/02/2024;NOTA FISCAL Nº 671762 ;3152;0224-00001335;;38,23;595.911,99C;
21/02/2024;NOTA FISCAL Nº 671702 ;3152;0224-00001352;;334,49;596.246,48C;
22/02/2024;PAGAMENTO DUPLICATA Nº 650333 ;92;0224-00000928;436,93;;595.809,55C;
22/02/2024;NOTA FISCAL Nº 672193 ;3152;0224-00001371;;556,46;596.366,01C;
22/02/2024;NOTA FISCAL Nº 672451 ;3152;0224-00001373;;106,56;596.472,57C;
22/02/2024;NOTA FISCAL Nº 672286 ;3152;0224-00001385;;61,05;596.533,62C;
22/02/2024;NOTA FISCAL Nº 672233 ;3152;0224-00001390;;191,88;596.725,50C;
22/02/2024;NOTA FISCAL Nº 672109 ;3152;0224-00001404;;184,64;596.910,14C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645197 ;92;0224-00000893;49,26;;596.860,88C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645253 ;92;0224-00000894;385,57;;596.475,31C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645278 ;92;0224-00000895;255,47;;596.219,84C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645322 ;92;0224-00000896;617,21;;595.602,63C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645414 ;92;0224-00000898;272,24;;595.330,39C;
23/02/2024;PAGAMENTO DUPLICATA Nº 645653 ;92;0224-00000900;388,45;;594.941,94C;
23/02/2024;PAGAMENTO DUPLICATA Nº 646011 ;92;0224-00000903;1.100,96;;593.840,98C;
23/02/2024;PAGAMENTO DUPLICATA Nº 646091 ;92;0224-00000904;249,05;;593.591,93C;
23/02/2024;PAGAMENTO DUPLICATA Nº 646158 ;92;0224-00000905;653,78;;592.938,15C;
23/02/2024;PAGAMENTO DUPLICATA Nº 647090 ;92;0224-00000907;527,30;;592.410,85C;
23/02/2024;PAGAMENTO DUPLICATA Nº 647359 ;92;0224-00000908;111,06;;592.299,79C;
23/02/2024;PAGAMENTO DUPLICATA Nº 647508 ;92;0224-00000911;142,80;;592.156,99C;
23/02/2024;PAGAMENTO DUPLICATA Nº 650886 ;92;0224-00000930;545,74;;591.611,25C;
23/02/2024;PAGAMENTO DUPLICATA Nº 650957 ;92;0224-00000931;490,33;;591.120,92C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651076 ;92;0224-00000932;2.552,37;;588.568,55C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651111 ;92;0224-00000933;59,91;;588.508,64C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651121 ;92;0224-00000934;71,19;;588.437,45C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651175 ;92;0224-00000935;472,97;;587.964,48C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651178 ;92;0224-00000936;650,99;;587.313,49C;
23/02/2024;PAGAMENTO DUPLICATA Nº 651202 ;92;0224-00000937;1.597,04;;585.716,45C;
24/02/2024;NOTA FISCAL Nº 672569 ;3152;0224-00001319;;85,50;585.801,95C;
24/02/2024;NOTA FISCAL Nº 672645 ;3152;0224-00001351;;48,98;585.850,93C;
24/02/2024;NOTA FISCAL Nº 672661 ;3152;0224-00001364;;576,92;586.427,85C;
24/02/2024;NOTA FISCAL Nº 672759 ;3152;0224-00001366;;306,28;586.734,13C;
26/02/2024;NOTA FISCAL Nº 672893 ;3152;0224-00001337;;640,24;587.374,37C;
26/02/2024;NOTA FISCAL Nº 672964 ;3152;0224-00001378;;151,84;587.526,21C;
26/02/2024;NOTA FISCAL Nº 672810 ;3152;0224-00001399;;993,44;588.519,65C;
27/02/2024;PAGAMENTO DUPLICATA Nº 645831 ;92;0224-00000902;101,12;;588.418,53C;
27/02/2024;PAGAMENTO DUPLICATA Nº 646325 ;92;0224-00000906;134,03;;588.284,50C;
27/02/2024;PAGAMENTO DUPLICATA Nº 647381 ;92;0224-00000909;741,54;;587.542,96C;
27/02/2024;PAGAMENTO DUPLICATA Nº 647459 ;92;0224-00000910;150,91;;587.392,05C;
27/02/2024;PAGAMENTO DUPLICATA Nº 648274 ;92;0224-00000920;101,81;;587.290,24C;
27/02/2024;PAGAMENTO DUPLICATA Nº 648575 ;92;0224-00000921;56,33;;587.233,91C;
27/02/2024;PAGAMENTO DUPLICATA Nº 648631 ;92;0224-00000922;20,35;;587.213,56C;
27/02/2024;PAGAMENTO DUPLICATA Nº 648989 ;92;0224-00000924;362,81;;586.850,75C;
27/02/2024;PAGAMENTO DUPLICATA Nº 648996 ;92;0224-00000925;269,04;;586.581,71C;
27/02/2024;PAGAMENTO DUPLICATA Nº 649038 ;92;0224-00000926;133,19;;586.448,52C;
27/02/2024;PAGAMENTO DUPLICATA Nº 650755 ;92;0224-00000929;105,20;;586.343,32C;
27/02/2024;PAGAMENTO DUPLICATA Nº 651889 ;92;0224-00000938;88,52;;586.254,80C;
27/02/2024;NOTA FISCAL Nº 673905 ;3152;0224-00001318;;39,78;586.294,58C;
27/02/2024;NOTA FISCAL Nº 674171 ;3152;0224-00001323;;743,56;587.038,14C;
27/02/2024;NOTA FISCAL Nº 674085 ;3152;0224-00001327;;32,23;587.070,37C;
27/02/2024;NOTA FISCAL Nº 674267 ;3152;0224-00001329;;1.010,81;588.081,18C;
27/02/2024;NOTA FISCAL Nº 673973 ;3152;0224-00001338;;557,21;588.638,39C;
27/02/2024;NOTA FISCAL Nº 674131 ;3152;0224-00001356;;49,09;588.687,48C;
27/02/2024;NOTA FISCAL Nº 674085 ;3152;0224-00001391;;23,58;588.711,06C;
27/02/2024;NOTA FISCAL Nº 674302 ;3152;0224-00001401;;346,36;589.057,42C;
28/02/2024;PAGAMENTO DUPLICATA Nº 652203 ;92;0224-00000939;127,83;;588.929,59C;
28/02/2024;PAGAMENTO DUPLICATA Nº 652484 ;92;0224-00000940;412,05;;588.517,54C;
28/02/2024;NOTA FISCAL Nº 674758 ;3152;0224-00001341;;281,30;588.798,84C;
28/02/2024;NOTA FISCAL Nº 675064 ;3152;0224-00001348;;509,60;589.308,44C;
28/02/2024;NOTA FISCAL Nº 674849 ;3152;0224-00001357;;324,04;589.632,48C;
28/02/2024;NOTA FISCAL Nº 675083 ;3152;0224-00001362;;86,76;589.719,24C;
28/02/2024;NOTA FISCAL Nº 674836 ;3152;0224-00001376;;68,58;589.787,82C;
28/02/2024;NOTA FISCAL Nº 674817 ;3152;0224-00001381;;307,23;590.095,05C;
28/02/2024;NOTA FISCAL Nº 675140 ;3152;0224-00001392;;2.327,72;592.422,77C;
28/02/2024;NOTA FISCAL Nº 674654 ;3152;0224-00001403;;138,02;592.560,79C;
29/02/2024;PAGAMENTO DUPLICATA Nº 652996 ;92;0224-00000941;348,35;;592.212,44C;
29/02/2024;NOTA FISCAL Nº 675341 ;3152;0224-00001333;;78,13;592.290,57C;
29/02/2024;NOTA FISCAL Nº 675512 ;3152;0224-00001343;;231,29;592.521,86C;
29/02/2024;NOTA FISCAL Nº 675276 ;3152;0224-00001350;;272,91;592.794,77C;
29/02/2024;NOTA FISCAL Nº 675410 ;3152;0224-00001355;;180,73;592.975,50C;
29/02/2024;NOTA FISCAL Nº 675518 ;3152;0224-00001363;;1.124,94;594.100,44C;
29/02/2024;NOTA FISCAL Nº 675669 ;3152;0224-00001372;;359,29;594.459,73C;
29/02/2024;NOTA FISCAL Nº 675475 ;3152;0224-00001384;;43,30;594.503,03C;
29/02/2024;NOTA FISCAL Nº 675238 ;3152;0224-00001387;;220,68;594.723,71C;
01/03/2024;PAGAMENTO DUPLICATA Nº 653437 ;92;0324-00001038;454,78;;594.268,93C;
01/03/2024;PAGAMENTO DUPLICATA Nº 653912 ;92;0324-00001040;657,16;;593.611,77C;
04/03/2024;PAGAMENTO DUPLICATA Nº 651954 ;92;0324-00001034;105,20;;593.506,57C;
04/03/2024;PAGAMENTO DUPLICATA Nº 652933 ;92;0324-00001035;367,74;;593.138,83C;
04/03/2024;PAGAMENTO DUPLICATA Nº 654289 ;92;0324-00001041;90,61;;593.048,22C;
04/03/2024;PAGAMENTO DUPLICATA Nº 654438 ;92;0324-00001042;568,86;;592.479,36C;
04/03/2024;PAGAMENTO DUPLICATA Nº 654622 ;92;0324-00001043;68,04;;592.411,32C;
05/03/2024;PAGAMENTO DUPLICATA Nº 647812 ;92;0324-00001031;365,46;;592.045,86C;
05/03/2024;PAGAMENTO DUPLICATA Nº 654884 ;92;0324-00001044;43,73;;592.002,13C;
05/03/2024;NOTA FISCAL Nº 676869 ;3152;0324-00001522;;249,46;592.251,59C;
05/03/2024;NOTA FISCAL Nº 676869 ;3152;0324-00001546;;743,74;592.995,33C;
05/03/2024;NOTA FISCAL Nº 676691 ;3152;0324-00001547;;736,89;593.732,22C;
06/03/2024;PAGAMENTO DUPLICATA Nº 648293 ;92;0324-00001032;1.072,79;;592.659,43C;
06/03/2024;PAGAMENTO DUPLICATA Nº 648487 ;92;0324-00001033;276,97;;592.382,46C;
06/03/2024;PAGAMENTO DUPLICATA Nº 655413 ;92;0324-00001048;42,70;;592.339,76C;
06/03/2024;PAGAMENTO DUPLICATA Nº 655500 ;92;0324-00001049;275,94;;592.063,82C;
06/03/2024;NOTA FISCAL Nº 677287 ;3152;0324-00001516;;119,04;592.182,86C;
06/03/2024;NOTA FISCAL Nº 677287 ;3152;0324-00001531;;1.140,69;593.323,55C;
06/03/2024;NOTA FISCAL Nº 677330 ;3152;0324-00001593;;891,29;594.214,84C;
07/03/2024;PAGAMENTO DUPLICATA Nº 655766 ;92;0324-00001050;225,08;;593.989,76C;
07/03/2024;NOTA FISCAL Nº 677853 ;3152;0324-00001519;;307,58;594.297,34C;
07/03/2024;NOTA FISCAL Nº 677831 ;3152;0324-00001529;;780,72;595.078,06C;
07/03/2024;NOTA FISCAL Nº 677853 ;3152;0324-00001532;;1.723,67;596.801,73C;
07/03/2024;NOTA FISCAL Nº 677241 ;3152;0324-00001541;;55,76;596.857,49C;
07/03/2024;NOTA FISCAL Nº 677796 ;3152;0324-00001545;;119,01;596.976,50C;
07/03/2024;NOTA FISCAL Nº 677790 ;3152;0324-00001554;;103,61;597.080,11C;
07/03/2024;NOTA FISCAL Nº 677927 ;3152;0324-00001559;;331,35;597.411,46C;
07/03/2024;NOTA FISCAL Nº 677735 ;3152;0324-00001571;;425,60;597.837,06C;
07/03/2024;NOTA FISCAL Nº 677185 ;3152;0324-00001573;;273,76;598.110,82C;
07/03/2024;NOTA FISCAL Nº 677269 ;3152;0324-00001591;;863,53;598.974,35C;
07/03/2024;NOTA FISCAL Nº 677221 ;3152;0324-00001592;;362,92;599.337,27C;
08/03/2024;PAGAMENTO DUPLICATA Nº 656098 ;92;0324-00001052;63,60;;599.273,67C;
08/03/2024;PAGAMENTO DUPLICATA Nº 656103 ;92;0324-00001053;70,07;;599.203,60C;
08/03/2024;PAGAMENTO DUPLICATA Nº 656277 ;92;0324-00001055;1.001,54;;598.202,06C;
08/03/2024;NOTA FISCAL Nº 678308 ;3152;0324-00001523;;1.888,95;600.091,01C;
08/03/2024;NOTA FISCAL Nº 678262 ;3152;0324-00001528;;36,48;600.127,49C;
08/03/2024;NOTA FISCAL Nº 678336 ;3152;0324-00001561;;39,11;600.166,60C;
08/03/2024;NOTA FISCAL Nº 678308 ;3152;0324-00001579;;453,04;600.619,64C;
08/03/2024;NOTA FISCAL Nº 677880 ;3152;0324-00001587;;511,99;601.131,63C;
09/03/2024;NOTA FISCAL Nº 678554 ;3152;0324-00001556;;705,20;601.836,83C;
11/03/2024;PAGAMENTO DUPLICATA Nº 654889 ;92;0324-00001045;189,45;;601.647,38C;
11/03/2024;PAGAMENTO DUPLICATA Nº 655887 ;92;0324-00001051;835,20;;600.812,18C;
11/03/2024;PAGAMENTO DUPLICATA Nº 656507 ;92;0324-00001056;268,53;;600.543,65C;
11/03/2024;PAGAMENTO DUPLICATA Nº 656526 ;92;0324-00001057;644,08;;599.899,57C;
11/03/2024;PAGAMENTO DUPLICATA Nº 656557 ;92;0324-00001058;43,01;;599.856,56C;
11/03/2024;PAGAMENTO DUPLICATA Nº 656624 ;92;0324-00001059;537,11;;599.319,45C;
11/03/2024;PAGAMENTO DUPLICATA Nº 656625 ;92;0324-00001060;383,21;;598.936,24C;
11/03/2024;NOTA FISCAL Nº 678651 ;3152;0324-00001538;;104,70;599.040,94C;
11/03/2024;NOTA FISCAL Nº 678722 ;3152;0324-00001562;;2.384,80;601.425,74C;
11/03/2024;NOTA FISCAL Nº 678294 ;3152;0324-00001565;;67,70;601.493,44C;
11/03/2024;NOTA FISCAL Nº 678842 ;3152;0324-00001588;;467,96;601.961,40C;
12/03/2024;PAGAMENTO DUPLICATA Nº 656891 ;92;0324-00001061;30,33;;601.931,07C;
12/03/2024;PAGAMENTO DUPLICATA Nº 656934 ;92;0324-00001062;401,04;;601.530,03C;
12/03/2024;PAGAMENTO DUPLICATA Nº 656993 ;92;0324-00001065;93,27;;601.436,76C;
12/03/2024;PAGAMENTO DUPLICATA Nº 657632 ;92;0324-00001067;518,93;;600.917,83C;
12/03/2024;PAGAMENTO DUPLICATA Nº 657770 ;92;0324-00001068;65,13;;600.852,70C;
13/03/2024;PAGAMENTO DUPLICATA Nº 657807 ;92;0324-00001069;361,16;;600.491,54C;
13/03/2024;PAGAMENTO DUPLICATA Nº 657844 ;92;0324-00001070;584,58;;599.906,96C;
13/03/2024;PAGAMENTO DUPLICATA Nº 657859 ;92;0324-00001072;133,54;;599.773,42C;
13/03/2024;PAGAMENTO DUPLICATA Nº 658046 ;92;0324-00001079;214,57;;599.558,85C;
13/03/2024;NOTA FISCAL Nº 679390 ;3152;0324-00001515;;223,30;599.782,15C;
13/03/2024;NOTA FISCAL Nº 679245 ;3152;0324-00001560;;88,48;599.870,63C;
13/03/2024;NOTA FISCAL Nº 679267 ;3152;0324-00001586;;105,09;599.975,72C;
13/03/2024;NOTA FISCAL Nº 679390 ;3152;0324-00001599;;117,29;600.093,01C;
14/03/2024;PAGAMENTO DUPLICATA Nº 658628 ;92;0324-00001082;179,59;;599.913,42C;
14/03/2024;PAGAMENTO DUPLICATA Nº 658679 ;92;0324-00001083;234,25;;599.679,17C;
14/03/2024;PAGAMENTO DUPLICATA Nº 658748 ;92;0324-00001084;1.714,69;;597.964,48C;
14/03/2024;PAGAMENTO DUPLICATA Nº 658798 ;92;0324-00001085;158,52;;597.805,96C;
14/03/2024;PAGAMENTO DUPLICATA Nº 658804 ;92;0324-00001086;90,61;;597.715,35C;
14/03/2024;NOTA FISCAL Nº 680178 ;3152;0324-00001535;;70,36;597.785,71C;
14/03/2024;NOTA FISCAL Nº 680431 ;3152;0324-00001551;;765,00;598.550,71C;
14/03/2024;NOTA FISCAL Nº 679720 ;3152;0324-00001566;;85,81;598.636,52C;
14/03/2024;NOTA FISCAL Nº 679696 ;3152;0324-00001582;;238,05;598.874,57C;
14/03/2024;NOTA FISCAL Nº 679938 ;3152;0324-00001585;;219,25;599.093,82C;
14/03/2024;NOTA FISCAL Nº 679617 ;3152;0324-00001595;;246,54;599.340,36C;
15/03/2024;PAGAMENTO DUPLICATA Nº 659044 ;92;0324-00001087;95,76;;599.244,60C;
15/03/2024;PAGAMENTO DUPLICATA Nº 659269 ;92;0324-00001090;99,26;;599.145,34C;
15/03/2024;NOTA FISCAL Nº 680631 ;3152;0324-00001521;;169,90;599.315,24C;
15/03/2024;NOTA FISCAL Nº 680489 ;3152;0324-00001534;;60,36;599.375,60C;
15/03/2024;NOTA FISCAL Nº 680529 ;3152;0324-00001540;;1.123,83;600.499,43C;
15/03/2024;NOTA FISCAL Nº 680631 ;3152;0324-00001575;;175,78;600.675,21C;
15/03/2024;NOTA FISCAL Nº 680506 ;3152;0324-00001580;;95,28;600.770,49C;
16/03/2024;NOTA FISCAL Nº 681169 ;3152;0324-00001518;;594,45;601.364,94C;
16/03/2024;NOTA FISCAL Nº 679784 ;3152;0324-00001553;;407,84;601.772,78C;
16/03/2024;NOTA FISCAL Nº 679603 ;3152;0324-00001563;;1.225,02;602.997,80C;
16/03/2024;NOTA FISCAL Nº 681169 ;3152;0324-00001578;;168,35;603.166,15C;
18/03/2024;PAGAMENTO DUPLICATA Nº 656965 ;92;0324-00001063;110,92;;603.055,23C;
18/03/2024;PAGAMENTO DUPLICATA Nº 656986 ;92;0324-00001064;401,98;;602.653,25C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657292 ;92;0324-00001066;970,42;;601.682,83C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657851 ;92;0324-00001071;767,75;;600.915,08C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657922 ;92;0324-00001073;987,24;;599.927,84C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657926 ;92;0324-00001074;202,42;;599.725,42C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657945 ;92;0324-00001075;146,02;;599.579,40C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657953 ;92;0324-00001076;88,65;;599.490,75C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657965 ;92;0324-00001077;69,73;;599.421,02C;
18/03/2024;PAGAMENTO DUPLICATA Nº 657986 ;92;0324-00001078;742,63;;598.678,39C;
18/03/2024;PAGAMENTO DUPLICATA Nº 658298 ;92;0324-00001080;52,08;;598.626,31C;
18/03/2024;PAGAMENTO DUPLICATA Nº 658301 ;92;0324-00001081;82,58;;598.543,73C;
18/03/2024;PAGAMENTO DUPLICATA Nº 660091 ;92;0324-00001092;60,50;;598.483,23C;
19/03/2024;PAGAMENTO DUPLICATA Nº 653041 ;92;0324-00001036;404,83;;598.078,40C;
19/03/2024;PAGAMENTO DUPLICATA Nº 653094 ;92;0324-00001037;154,13;;597.924,27C;
19/03/2024;PAGAMENTO DUPLICATA Nº 659139 ;92;0324-00001088;146,02;;597.778,25C;
19/03/2024;PAGAMENTO DUPLICATA Nº 659219 ;92;0324-00001089;256,87;;597.521,38C;
19/03/2024;PAGAMENTO DUPLICATA Nº 660312 ;92;0324-00001093;142,24;;597.379,14C;
19/03/2024;PAGAMENTO DUPLICATA Nº 660383 ;92;0324-00001094;269,04;;597.110,10C;
19/03/2024;PAGAMENTO DUPLICATA Nº 660463 ;92;0324-00001095;294,27;;596.815,83C;
19/03/2024;PAGAMENTO DUPLICATA Nº 660512 ;92;0324-00001098;208,74;;596.607,09C;
19/03/2024;NOTA FISCAL Nº 681326 ;3152;0324-00001536;;729,53;597.336,62C;
19/03/2024;NOTA FISCAL Nº 681433 ;3152;0324-00001537;;90,93;597.427,55C;
19/03/2024;NOTA FISCAL Nº 681524 ;3152;0324-00001544;;903,05;598.330,60C;
19/03/2024;NOTA FISCAL Nº 681232 ;3152;0324-00001558;;112,54;598.443,14C;
19/03/2024;NOTA FISCAL Nº 681650 ;3152;0324-00001564;;1.171,36;599.614,50C;
20/03/2024;PAGAMENTO DUPLICATA Nº 653459 ;92;0324-00001039;1.260,15;;598.354,35C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661351 ;92;0324-00001099;76,45;;598.277,90C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661366 ;92;0324-00001100;226,92;;598.050,98C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661387 ;92;0324-00001101;145,88;;597.905,10C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661524 ;92;0324-00001102;158,52;;597.746,58C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661543 ;92;0324-00001103;81,75;;597.664,83C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661599 ;92;0324-00001104;587,49;;597.077,34C;
21/03/2024;PAGAMENTO DUPLICATA Nº 661640 ;92;0324-00001105;1.054,77;;596.022,57C;
21/03/2024;NOTA FISCAL Nº 682159 ;3152;0324-00001539;;1.740,97;597.763,54C;
21/03/2024;NOTA FISCAL Nº 682205 ;3152;0324-00001542;;1.067,96;598.831,50C;
21/03/2024;NOTA FISCAL Nº 682358 ;3152;0324-00001550;;128,90;598.960,40C;
21/03/2024;NOTA FISCAL Nº 682102 ;3152;0324-00001570;;239,99;599.200,39C;
21/03/2024;NOTA FISCAL Nº 682235 ;3152;0324-00001572;;647,83;599.848,22C;
21/03/2024;NOTA FISCAL Nº 682342 ;3152;0324-00001574;;595,04;600.443,26C;
21/03/2024;NOTA FISCAL Nº 682099 ;3152;0324-00001596;;174,31;600.617,57C;
22/03/2024;PAGAMENTO DUPLICATA Nº 659981 ;92;0324-00001091;978,39;;599.639,18C;
22/03/2024;PAGAMENTO DUPLICATA Nº 661781 ;92;0324-00001106;253,64;;599.385,54C;
22/03/2024;PAGAMENTO DUPLICATA Nº 661898 ;92;0324-00001108;193,88;;599.191,66C;
22/03/2024;NOTA FISCAL Nº 682628 ;3152;0324-00001583;;1.462,12;600.653,78C;
22/03/2024;NOTA FISCAL Nº 682200 ;3152;0324-00001584;;1.067,96;601.721,74C;
22/03/2024;NOTA FISCAL Nº 682577 ;3152;0324-00001594;;238,03;601.959,77C;
22/03/2024;NOTA FISCAL Nº 682647 ;3152;0324-00001597;;189,80;602.149,57C;
23/03/2024;NOTA FISCAL Nº 683070 ;3152;0324-00001520;;221,09;602.370,66C;
23/03/2024;NOTA FISCAL Nº 683071 ;3152;0324-00001524;;113,70;602.484,36C;
23/03/2024;NOTA FISCAL Nº 683057 ;3152;0324-00001526;;100,62;602.584,98C;
23/03/2024;NOTA FISCAL Nº 683070 ;3152;0324-00001527;;63,83;602.648,81C;
